O O O O O O O O SEG-S O O O O O O O O SEG-S O O O O O O O O O O O O O O SEG-S	诸 天 子 心 中 复 作 是 念 尊 者 须 菩 提 所 说 乃 尔 当 复 于 何 所 更 索 法 师 如 须 菩 提 言 者
O O O SEG-S O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O O O SEG-S O O O O SEG-S O O O O O SEG-S SEG-S O O O O SEG-S O SEG-S O O O O SEG-S O O O SEG-S O SEG-S O O O SEG-S O SEG-S O O O SEG-S O SEG-S O SEG-S O SEG-S O O O O SEG-S O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O O SEG-S O O O O O SEG-S O O SEG-S O O O O O SEG-S O O SEG-S O O O O SEG-S O O O SEG-S	气 促 痰 喘 易 诊 之 心 脉 平 和 肝 脉 弦 大 时 一 结 肺 脉 沉 而 大 且 有 力 脾 胃 脉 沉 涩 两 尺 沉 而 无 力 曰 此 气 郁 证 也 询 之 果 因 怒 而 致 乃 用 香 附 乌 药 苏 梗 为 君 抚 芎 白 芷 为 臣 当 归 白 术 神 曲 甘 草 为 佐 使 服 药 后 顿 觉 神 爽 诸 证 减 半 举 家 欣 跃 易 曰 未 也 明 日 子 时 分 指 甲 变 桃 红 色 方 可 救 至 期 甲 色 果 红 又 诊 之 左 三 部 如 前 肺 脉 微 起
O O O SEG-S O O O SEG-S O O O SEG-S	日 久 泄 痢 无 不 神 效 不 可 忽 之
O O O O O O O O O SEG-S	至 心 信 礼 妙 观 仙 城 天 尊
O O O O SEG-S O O O O SEG-S	客 裹 真 寥 落 愁 添 两 鬓 丝
O O O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O SEG-S	观 因 缘 乃 至 增 上 缘 若 常 若 无 常 若 乐 若 苦 若 我 若 无 我 若 净 若 不 净 若 寂 静 若 不 寂 静 若 远 离 若 不 远 离 是 为 戏 论
O O O O O O SEG-S O O O O O SEG-S O O O O O O O O SEG-S	查 此 条 历 经 推 广 均 与 实 官 无 涉 应 请 照 例 定 实 银 办 理
O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O O O O SEG-S O O SEG-S O O SEG-S O O SEG-S O O O SEG-S O O O O O O SEG-S	上 为 细 末 相 拌 均 匀 以 生 绢 囊 盛 满 实 置 在 盒 子 内 其 盒 形 如 枕 枕 时 揭 去 盒 盖 令 囊 药 透 气 入 头 不 枕 即 盖 之 使 药 气 不 散 枕 之 日 久 渐 低 再 入 前 药 仍 要 满 实 或 添 黑 豆 三 五 日 后 药 气 微 则 换 之 枕 旬 日 或 一 月 耳 中 雷 鸣 是 药 抽 风 之 验 也
O O SEG-S O O O O SEG-S O O O O O O O O SEG-S	□ 辛 卯 上 御 同 乐 园 赐 皇 子 公 主 额 驸 等 食
O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O SEG-S	走 马 山 之 阿 马 渴 饮 黄 河 宁 谓 胡 关 下 复 闻 楚 客 歌 □ 北 史 董 绍 传 诗 纪 百 八
O O O O O O SEG-S O O O O O O SEG-S	人 人 慢 说 酒 消 忧 我 道 翻 为 引 恨 由
O O O O O O O O SEG-S	通 治 二 妙 丸 见 一 卷 湿
O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O SEG-S O O SEG-S O O O SEG-S O O O O SEG-S	岐 伯 对 曰 阴 阳 异 位 更 虚 更 实 更 逆 更 从 或 从 内 或 从 外 所 从 不 同 故 病 异 名 也
O O O O O O SEG-S O O O O O O O SEG-S O O O O O SEG-S O O O O O O SEG-S O O O O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O O SEG-S O SEG-S O SEG-S O SEG-S O SEG-S O SEG-S O SEG-S O O O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O O O O O O O O SEG-S O O O O SEG-S O O O O O O O O O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O SEG-S O SEG-S O O O O O SEG-S O O O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O O O O O O O O SEG-S O O O O O O O O O SEG-S	司 马 光 上 疏 论 曰 臣 窃 闻 降 敕 下 京 东 京 西 灾 伤 州 军 如 人 户 委 是 家 贫 偷 盗 斛 斗 因 而 盗 财 者 与 减 等 断 放 未 知 虚 的 若 果 如 此 深 为 不 便 臣 闻 周 礼 荒 政 十 有 二 散 利 簿 征 缓 刑 弛 力 舍 禁 去 几 率 皆 推 宽 大 之 恩 以 利 于 民 独 于 盗 贼 愈 更 严 急 所 以 然 者 盖 以 饥 馑 之 岁 盗 贼 必 多 残 害 良 民 不 可 不 除 也 顷 年 尝 见 州 县 官 吏 有 不 知 治 体 务 为 小 仁 者 或 遇 凶 年 有 劫 盗 斛 斗 者 小 加 宽 纵 则 盗 贼 公 行 更 相 劫 夺 乡 村 大 扰 不 免 广 有 收 捕 重 加 刑 辟 或 死 或 流 然 后 稍 定 今 若 朝 廷 明 降 敕 文 豫 言 偷 盗 斛 斗 因 而 盗 财 者 与 减 等 断 放 是 劝 民 为 盗 也 百 姓 乏 食 官 中 当 轻 徭 簿 赋 开 仓 振 贷 以 救 其 死 不 当 使 之 相 劫 夺 也 今 岁 府 界 京 东 京 西 水 灾 极 多 严 刑 峻 法 以 除 盗 贼 犹 恐 春 冬 之 交 饥 民 啸 聚 不 可 禁 御 又 况 降 敕 以 劝 之 臣 恐 国 家 始 于 宽 仁 而 终 于 酷 暴 意 在 活 人 而 杀 人 更 多 也
O O O O O O SEG-S O O O O O O SEG-S	新 诗 往 往 到 红 叶 门 前 流 水 人 争 传
O O SEG-S O O O O O O SEG-S	□ 丁 卯 御 舟 泊 都 勒 地 方
O O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O SEG-S	喉 痹 肿 痛 箭 头 草 叶 入 酱 少 许 研 膏 点 入 取 吐 普 济 方
O SEG-S O O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O O O SEG-S	释 曰 菩 萨 无 分 别 智 由 灭 无 明 故 舍 一 切 虚 妄 法 谓 我 相 等 显 二 空 真 如 无 明 生 是 凡 夫 依 无 明 灭 是 菩 萨 依 此 偈 明 灭 为 转 依 相
O O O O SEG-S O O O O SEG-S	别 家 非 愿 久 回 首 已 徂 年
O O SEG-S O O O O O O O O O O O SEG-S O O O SEG-S O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O O O O O O O SEG-S O O SEG-S O SEG-S O O O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O O O O O O O O SEG-S O O O O O SEG-S O O O O O O O O O SEG-S	□ 又 谕 前 因 山 东 曹 单 一 带 需 兵 防 堵 谕 令 成 凯 桂 成 于 绥 远 归 化 两 城 备 调 天 津 防 兵 内 各 调 拨 五 百 名 驰 往 山 东 单 县 一 带 择 要 驻 札 兹 据 崇 恩 奏 称 曹 单 民 团 甚 多 兵 力 已 厚 无 须 添 兵 等 语 著 成 凯 桂 成 蒋 前 次 调 拨 官 兵 配 齐 军 装 器 械 仍 交 桂 成 管 带 迅 速 启 程 径 赴 天 津 交 僧 格 林 沁 调 遣 毋 庸 前 往 山 东 将 此 由 六 百 里 谕 令 知 之
O O O O O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O O SEG-S	银 杏 山 在 县 北 二 十 一 里 俗 名 □ 厉 山 嶙 峋 多 石 为 县 治 胎 息
O O O SEG-S O O O O O O O O SEG-S O O O O O O O O O O SEG-S O O O O O O O O O O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O O O O O SEG-S O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O SEG-S O SEG-S O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O O O O SEG-S O O O O SEG-S O O O O SEG-S	里 乘 子 曰 世 传 周 将 军 灵 异 不 少 陈 延 祚 三 国 志 竟 不 载 其 名 惟 元 人 关 圣 庙 碑 有 乘 赤 兔 兮 从 周 仓 之 语 自 有 所 本 必 非 杜 撰 或 谓 昔 吴 亭 关 圣 麾 下 一 偏 将 持 大 刀 揽 鲁 肃 袂 历 声 责 之 即 是 将 军 惜 史 氏 失 载 耳 木 刀 杀 人 奇 甚 如 猎 人 之 暴 逆 脱 不 遇 将 军 则 母 休 矣 天 下 有 理 之 所 无 而 事 之 所 有 者 况 乱 臣 贼 子 人 人 得 而 诛 之 岂 有 神 武 如 将 军 血 食 一 方 而 忍 漠 视 不 顾 者 乎 吾 愿 世 之 为 人 子 者 闻 将 军 之 风 皆 当 加 警 矣
O O O SEG-S O O O SEG-S	诵 文 万 过 精 诚 思 彻
O O O O O O SEG-S O O O O O O SEG-S O O O O O O O O SEG-S O O O O O O SEG-S O SEG-S	云 锦 溪 头 山 色 佳 东 南 遥 指 是 琵 琶 滩 高 水 急 不 易 □ □ 到 上 有 仙 子 餐 晨 霞 □ □
O O O SEG-S O O O O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O O O O O O SEG-S O O O O O O O O SEG-S O SEG-S O O O O O O O O SEG-S	甘 泉 子 曰 仁 其 心 之 生 理 乎 自 一 念 之 动 以 至 于 万 事 之 感 应 皆 生 理 也 故 孔 门 之 求 仁 必 于 视 听 言 动 出 门 使 民 居 处 执 事 与 人 而 言 之 皆 即 事 即 动 以 求 者 也 易 曰 □ 复 其 见 天 地 之 心 □
O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O O O O O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S	天 生 蒸 民 树 之 司 牧 二 帝 推 公 而 禅 位 三 王 乘 时 以 革 命 其 极 一 也 予 末 小 子 遭 家 不 造 人 心 已 去 国 命 有 归 咨 尔 归 德 军 节 度 使 前 都 点 检 赵 匡 允 禀 上 圣 之 姿 有 神 武 之 略 佐 我 高 祖 格 于 皇 天 逮 事 世 宗 功 存 纳 麓 东 征 西 怨 厥 绩 懋 焉 天 地 鬼 神 享 于 有 德 讴 谣 狱 讼 附 于 至 仁 应 天 顺 民 法 尧 禅 舜 如 释 得 负 予 其 作 宾 呜 呼 钦 哉 祗 畏 天 命
O SEG-S O O O O SEG-S O O O O O O O O O SEG-S	氏 死 卒 夺 先 生 号 识 者 犹 恨 不 尽 用 公 初 议
O O O O O O SEG-S O O O O O O SEG-S	黑 山 未 靖 黄 河 沸 胡 尘 倏 忽 连 紫 微
O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O O SEG-S SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O SEG-S O SEG-S O O O O O O SEG-S O O SEG-S O O SEG-S O O O O O O O O O SEG-S O O O O O O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O O O O O SEG-S O SEG-S O O O O SEG-S O O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O O O O SEG-S O O O SEG-S O O SEG-S O O O O O O O SEG-S O O O O O SEG-S O O O O O O O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O O SEG-S O O SEG-S O SEG-S SEG-S O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O O O SEG-S	尔 雅 释 四 时 章 曰 春 为 发 生 夏 为 长 嬴 宋 残 卷 作 养 朱 校 元 本 同 按 尔 雅 正 作 嬴 秋 为 收 成 冬 为 安 宁 四 气 和 为 景 星 见 尔 雅 释 天 篇 祥 章 尔 雅 章 目 皆 题 上 事 仲 任 失 检 误 为 出 四 时 章 也 四 气 今 本 尔 雅 作 四 时 白 帖 一 类 聚 一 文 选 新 刻 漏 铭 注 引 尔 雅 尸 子 仁 意 篇 并 作 四 气 与 此 文 同 则 古 本 尔 雅 如 是 开 成 石 经 已 误 作 四 时 矣 景 星 尔 雅 作 景 风 尸 子 作 永 风 钱 坫 尔 雅 古 义 曰 古 □ 永 □ □ 景 □ 字 通 □ 景 风 □ 作 □ 景 星 □ 王 充 之 误 郝 疏 曰 论 衡 所 据 本 作 景 星 夫 如 尔 雅 之 言 景 星 乃 四 时 气 和 之 名 也 恐 非 着 天 之 大 星 尔 雅 之 书 五 经 之 训 故 故 读 诂 说 文 诂 训 故 言 也 儒 者 所 共 观 察 也 而 不 信 从 更 谓 大 星 为 景 星 岂 尔 雅 所 言 景 星 与 儒 者 之 所 说 异 哉
O O O O O O SEG-S O O O O O O SEG-S O O O O O SEG-S	治 金 中 经 脉 伤 皮 及 诸 大 脉 血 出 多 心 血 冷 则 杀 人
O O O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O O O O O O O O O O O O O O O O SEG-S O O O O O O O O O O O O O O O O O O O SEG-S O O O O O O O O SEG-S O O O O O O O O O O O O O SEG-S O O O O O O O O O O O O O O O SEG-S O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O O SEG-S O O O O O O O O O O O O O O O O SEG-S O O O O O O O O O O O O SEG-S O O O O O O O O O O O O O O SEG-S O O O O O O O O O O O O O O O SEG-S O O O SEG-S O O O O O O O O O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O O SEG-S O O O O O O O O O O O SEG-S O O O O O O O O O O O SEG-S O O O SEG-S	尔 时 观 世 音 菩 萨 摩 诃 萨 复 白 尊 者 薄 伽 梵 言 此 不 空 罥 索 心 王 陀 罗 尼 真 言 广 大 解 脱 莲 华 曼 拏 罗 印 三 昧 耶 中 不 空 大 可 畏 明 王 央 俱 舍 真 言 大 曼 拏 罗 印 三 昧 耶 能 与 一 切 修 行 真 言 者 大 可 畏 明 王 央 俱 舍 真 言 最 胜 法 句 能 证 一 切 旖 暮 伽 王 诸 胜 愿 行 无 等 等 法 能 摧 一 切 诸 恶 天 龙 药 叉 罗 刹 干 闼 婆 阿 素 洛 蘖 噜 茶 紧 那 啰 摩 呼 罗 伽 人 非 人 等 而 皆 遵 伏 敬 护 斯 法 能 摧 一 切 诸 恶 毗 那 夜 迦 欲 界 魔 王 一 切 眷 属 誓 伏 佐 护 能 摧 一 切 怨 邪 恶 人 治 罚 禁 系 种 种 调 弄 起 大 信 见 今 欲 佛 前 演 示 此 大 可 畏 明 王 央 俱 舍 真 言 当 为 发 护 一 切 曼 拏 罗 印 三 昧 耶 以 大 可 畏 明 王 央 俱 舍 真 言 大 威 德 力 于 一 切 处 若 治 若 罚 一 切 诸 恶 妒 裔 鬼 神 皆 使 护 持 向 兹 广 大 解 脱 莲 华 曼 拏 罗 印 三 昧 耶 住 令 生 敬 淑 尊 重 守 护 崇 仰 是 法 助 持 诸 佛 速 疾 成 就 惟 愿 世 尊 以 大 神 力 垂 哀 如 被 广 为 利 益 一 切 有 情 修 善 法 者 得 胜 安 乐
O O O O SEG-S O O O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O SEG-S O O O O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O SEG-S O O SEG-S O O O SEG-S O O O SEG-S O O SEG-S O O O O O SEG-S O O O O O O O O SEG-S	似 此 五 六 日 罗 士 信 部 下 有 几 个 降 贼 因 与 伍 中 不 和 逃 去 说 隋 兵 寨 中 粮 少 卢 明 月 兄 弟 知 此 信 息 越 发 不 出 了 到 了 十 日 粮 饷 果 尽 去 各 郡 县 催 俱 不 即 到 张 郡 丞 道 这 也 是 个 机 会 忙 请 两 寨 计 议 道 各 寨 粮 饷 将 尽 难 与 持 久 势 须 回 军 贼 众 必 来 追 击 是 不 惟 不 能 拒 贼 反 引 贼 入 我 内 地 为 今 之 计 惟 有 一 险 着 若 能 如 韩 信 拔 赵 帜 插 汉 帜 这 等 不 惟 不 败 还 能 有 功 撩 虎 须 拔 虎 舌 真 是 难 事 秦 叔 宝 道 这 不 难 大 人 只 管 退 兵 这 节 事 在 我 弟 兄 身 上
O SEG-S O O O O O SEG-S O O SEG-S	师 云 山 僧 未 曾 答 话 僧 嘘 嘘
O O O SEG-S O O O O O SEG-S O O O O O SEG-S	两 宁 阳 王 一 衡 府 载 □ 序 一 正 德 赠 张 懋
O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O O O O O SEG-S O O O O O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O O O O O SEG-S O O O SEG-S O O O O O O O O SEG-S O O O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O SEG-S O O O O O SEG-S O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O O O O O O O SEG-S O O O O O SEG-S O O O O SEG-S O O O O O O O O SEG-S O O O O O O O O SEG-S O O SEG-S O O O O O SEG-S O O O O O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O O SEG-S O SEG-S O O O SEG-S O O O O O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O O O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O O O O O O O O O O O SEG-S	外 边 公 差 每 焦 躁 道 怎 么 进 去 不 出 来 了 打 发 我 们 回 复 官 人 去 方 妈 妈 只 得 走 出 来 把 实 情 告 诉 公 差 道 起 初 小 女 实 是 缢 死 了 故 此 告 这 状 不 想 小 女 仍 复 得 活 而 今 怎 生 去 回 得 官 人 便 好 公 差 变 起 脸 来 道 匾 大 的 天 凭 你 掇 出 掇 入 的 人 命 重 情 告 了 状 又 说 是 不 死 你 家 老 子 做 官 也 说 不 通 谁 教 你 告 这 样 谎 状 方 妈 妈 道 人 命 不 实 奸 情 是 真 我 也 不 虚 情 有 烦 替 我 带 人 到 官 我 自 会 说 就 把 孙 小 官 交 付 与 公 差 孙 小 官 道 我 须 不 是 自 家 走 来 的 况 且 人 又 不 曾 死 不 犯 甚 么 事 要 我 到 官 何 干 公 差 到 这 不 是 这 样 说 你 牌 上 有 名 有 理 没 理 你 自 见 官 分 辨 不 干 我 们 事 我 们 来 一 番 须 与 我 们 差 使 钱 去 孙 小 官 道 我 身 子 被 这 里 妈 妈 锁 住 饿 了 几 日 而 今 拼 得 见 官 那 里 有 使 用 但 凭 妈 妈 怎 样 罢 了 当 下 方 妈 妈 反 输 一 帖 只 得 安 排 酒 饭 款 待 了 公 差 公 差 还 要 连 闰 娘 带 去 方 妈 妈 求 免 女 儿 出 官 公 差 道 起 初 说 是 死 的 也 少 不 得 要 相 验 尸 首 而 今 是 个 活 的 怎 好 不 见 得 官 贾 闰 娘 闻 知 说 道 果 要 出 丑 我 不 如 仍 旧 缢 死 了 罢 方 妈 妈 没 奈 何 苦 苦 央 及 公 差 公 差 做 好 做 歉 了 一 番 又 送 了 东 西 公 差 方 肯 住 手 只 带 了 孙 小 官 同 原 告 方 妈 妈 到 官 回 复
O O SEG-S SEG-S O O O O O O SEG-S O O O O SEG-S O O SEG-S O O O O O SEG-S O SEG-S O SEG-S O O O SEG-S O O O O O SEG-S O O SEG-S O O O O O O O SEG-S	主 妇 受 酌 献 上 佐 食 于 户 内 佐 食 北 面 拜 坐 受 爵 主 妇 西 面 答 拜 祭 酒 卒 爵 坐 授 主 妇 主 妇 献 下 佐 食 亦 如 之 主 妇 受 爵 以 入 于 房
O O O O SEG-S O O O O SEG-S	露 翳 若 木 茎 风 堕 昙 花 片
O O O O O O SEG-S O O O O O O SEG-S	每 看 春 榜 独 嗟 咨 蹭 蹬 尘 埃 已 十 期
O O O O O O O O O O SEG-S O SEG-S O O SEG-S O O O O O O O O SEG-S O O O O O O O O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O SEG-S O O O O O O O O SEG-S	道 光 十 五 年 十 月 二 十 八 日 癸 未 西 北 风 晨 起 赴 松 筼 溪 处 送 行 筼 溪 于 二 十 九 日 交 卸 关 篆 即 拟 就 道 余 以 今 日 赴 宝 山 不 及 待 其 发 棹 故 先 至 其 署 中 一 别 也
O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O O O O O O O SEG-S O O O O O O O O SEG-S O O O O O SEG-S O O O O O O SEG-S O SEG-S O O O O SEG-S O O O O O O SEG-S O O O O O SEG-S O O O O O O O O SEG-S	晋 书 曰 王 敦 镇 豫 章 为 王 澄 以 旧 意 所 侮 敦 益 忿 怒 请 澄 入 宿 阴 欲 煞 之 而 澄 左 右 二 十 人 持 铁 马 鞭 为 卫 澄 手 恒 捉 玉 枕 以 自 防 故 敦 未 之 得 发 后 敦 赐 澄 左 右 酒 皆 醉 借 玉 枕 观 之 因 下 床 而 谓 澄 曰 何 与 杜 □ 通 信 敦 令 力 士 路 戎 扼 煞 之
O O O O O O O O SEG-S O O O SEG-S O O O O O SEG-S	□ 旌 表 安 徽 烈 妇 卜 氏 杀 身 全 节 给 银 建 坊 如 例
O O SEG-S O O O O O O SEG-S O O O O O O O SEG-S O O O O O O O O O O O O O O O O O O O O O O O O O O O O O SEG-S O SEG-S O O O O O SEG-S O O O O O SEG-S O O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O O SEG-S O O O O O SEG-S O O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O O O SEG-S O O O SEG-S O O O O O O SEG-S O O O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O O O SEG-S O SEG-S	年 月 日 常 州 刺 史 独 孤 及 谨 以 清 酌 嘉 蔬 之 奠 敬 祭 于 故 右 庶 子 滁 州 刺 史 扬 州 大 都 督 府 司 马 兼 侍 御 史 陇 西 李 长 夫 之 灵 呜 呼 才 与 上 寿 并 者 吾 不 得 见 之 矣 得 见 中 寿 者 斯 可 矣 呜 呼 长 夫 曾 未 半 之 官 不 展 才 事 不 如 志 奄 谢 昭 世 溘 归 黄 泉 虽 欲 茹 哀 哀 可 茹 乎 追 惟 长 夫 行 茂 神 俊 孝 爱 友 睦 谅 直 仁 勇 卓 荦 夸 迈 英 明 旷 达 文 武 志 略 邦 家 必 闻 为 州 治 行 成 百 城 之 最 诗 赋 歌 事 穷 六 义 之 美 休 声 喧 于 里 巷 佳 句 被 于 管 弦 □ 璋 令 问 中 外 注 耳 谓 当 入 拜 九 卿 出 分 四 岳 万 人 所 望 一 旦 中 止 行 路 悼 惜 岂 直 同 心 者 之 心 沧 州 长 挹 之 谈 玉 溪 独 往 之 兴 竟 迫 身 世 永 孤 愿 言 傥 魂 而 有 知 当 饮 痛 泉 下 往 岁 滁 城 之 会 俱 未 以 少 别 为 □ 临 歧 道 旧 坎 坎 鼓 我 酒 酣 气 振 言 尽 欢 甚 孰 知 此 际 以 是 永 诀 今 万 事 如 昨 书 札 犹 新 惟 故 人 音 容 不 可 复 见 悲 莫 悲 兮 生 别 离 况 长 往 之 别 乎 王 事 拘 限 莫 由 执 绋 卮 酒 豆 肉 后 会 无 期 彼 苍 悠 悠 逝 者 何 之 长 夫 长 夫 魂 兮 来 斯 尚 飨
O O O O O SEG-S O O O O O O SEG-S O O O O O O O O O O O O O O O O O O O SEG-S	诏 给 事 中 郑 穆 中 书 舍 人 王 岩 叟 左 右 谏 议 刘 安 世 朱 光 庭 同 举 监 察 御 史 二 员 以 闻
O O O O SEG-S O O O O SEG-S	治 打 扑 伤 损 痛 不 可 忍 者
O O O O O O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O O O SEG-S O O O O SEG-S O O O O O O O SEG-S O O O O SEG-S O O O O O O O O SEG-S O O O O SEG-S	丞 相 宠 示 白 羊 御 酒 之 作 进 酒 彤 闱 盏 未 干 眷 尉 元 老 在 长 安 双 壶 犹 带 崤 山 雪 一 酌 能 消 塞 北 寒 好 是 弟 兄 同 受 赐 更 邀 宾 客 共 交 欢 逡 巡 若 遇 头 纲 品 感 激 方 明 壮 士 肝 前 宰 相 在 外 岁 赐 头 纲 团 茶 一 斤 白 羊 酒 二 壶 计 今 受 赐 惟 康 国 在 京 公 在 长 安 耳
O O O O O O SEG-S	武 举 杨 熊 晋 江 人
